datetime,open,high,low,close,volume
6/22/18 5:00,201.16,202.24,199.31,201.74,17420188
6/25/18 5:00,200,200,193.11,196.35,25275137
6/26/18 5:00,197.6,199.1,196.23,199,17897576
6/27/18 5:00,199.18,200.75,195.8,195.84,18734408
6/28/18 5:00,195.18,197.34,193.26,196.23,18172439
6/29/18 5:00,197.32,197.5997,193.955,194.32,15811602
7/2/18 5:00,193.37,197.45,192.22,197.36,13961578
7/3/18 5:00,194.55,195.4,192.52,192.73,13489514
7/5/18 5:00,194.74,198.65,194.03,198.45,19684193
7/6/18 5:00,198.45,203.64,197.7,203.23,19740131
7/9/18 5:00,204.93,205.8,202.1201,204.74,18149437
7/10/18 5:00,204.5,204.91,202.26,203.54,13190067
7/11/18 5:00,202.22,204.5,201.75,202.54,12927377
7/12/18 5:00,203.43,207.08,203.19,206.92,15454706
7/13/18 5:00,207.81,208.43,206.45,207.32,11503401
7/16/18 5:00,207.5,208.72,206.84,207.23,11078209
7/17/18 5:00,204.9,210.46,204.84,209.99,15349892
7/18/18 5:00,209.82,210.99,208.44,209.36,15334907
7/19/18 5:00,208.77,209.99,207.76,208.09,11350429
7/20/18 5:00,208.85,211.5,208.5,209.94,16241508
7/23/18 5:00,210.58,211.62,208.8,210.91,16731969
7/24/18 5:00,215.11,216.2,212.6,214.67,28468681
7/25/18 5:00,215.715,218.62,214.27,217.5,64592585
7/26/18 5:00,174.89,180.13,173.75,176.26,169803670
7/27/18 5:00,179.87,179.93,173,174.89,60073749
7/30/18 5:00,175.3,175.3,166.56,171.06,65280787
7/31/18 5:00,170.67,174.24,170,172.58,40356471
8/1/18 5:00,173.93,175.08,170.9,171.65,34042109
8/2/18 5:00,170.68,176.79,170.27,176.37,32399954
8/3/18 5:00,177.69,178.85,176.15,177.78,24763434
8/6/18 5:00,178.97,185.79,178.38,185.69,49716192
8/7/18 5:00,186.5,188.3,183.72,183.81,33398562
8/8/18 5:00,184.75,186.85,183.76,185.18,22205230
8/9/18 5:00,185.8492,186.57,182.48,183.09,19732120
8/10/18 5:00,182.04,182.1,179.42,180.26,21500410
8/13/18 5:00,180.1,182.61,178.9,180.05,17423264
8/14/18 5:00,180.71,181.99,178.62,181.11,19101995
8/15/18 5:00,179.34,180.87,174.78,179.53,33020231
8/16/18 5:00,180.42,180.5,174.01,174.7,31351784
8/17/18 5:00,174.5,176.22,172.04,173.8,24893176
8/20/18 5:00,174.04,174.57,170.91,172.5,21518006
8/21/18 5:00,172.81,174.17,171.39,172.62,19578514
8/22/18 5:00,172.21,174.24,172.13,173.64,16894083
8/23/18 5:00,173.09,175.55,172.83,172.9,18053567
8/24/18 5:00,173.7,174.82,172.92,174.645,14631556
8/27/18 5:00,175.99,178.67,175.79,177.46,17921935
8/28/18 5:00,178.1,178.2399,175.83,176.26,15910675
8/29/18 5:00,176.295,176.79,174.75,175.9,18678301
8/30/18 5:00,175.9,179.7901,175.7,177.64,24216532
8/31/18 5:00,177.15,177.62,174.9815,175.73,18065159
9/4/18 5:00,173.5,173.89,168.8,171.16,29808971
9/5/18 5:00,169.49,171.125,166.67,167.18,31226744
9/6/18 5:00,166.98,166.98,160,162.53,41514834
9/7/18 5:00,160.31,164.6269,160.16,163.04,24300600
9/10/18 5:00,163.51,165.01,162.16,164.18,20197680
9/11/18 5:00,163.94,167.19,163.72,165.94,20457088
9/12/18 5:00,163.25,164.49,161.8,162,24078118
9/13/18 5:00,162,163.32,160.86,161.36,25453775
9/14/18 5:00,161.715,162.84,160.34,162.32,21770405
9/17/18 5:00,161.92,162.06,159.77,160.58,21005321
9/18/18 5:00,159.39,161.7639,158.8656,160.3,22465236
9/19/18 5:00,160.08,163.44,159.48,163.06,19628996
9/20/18 5:00,164.5,166.45,164.4722,166.02,18936038
9/21/18 5:00,166.64,167.25,162.81,162.93,45994800
9/24/18 5:00,161.03,165.7,160.88,165.41,19222775
9/25/18 5:00,161.99,165.59,161.15,164.91,27622806
9/26/18 5:00,164.3,169.3,164.21,166.95,25252231
9/27/18 5:00,167.55,171.77,167.21,168.84,27266856
9/28/18 5:00,168.33,168.79,162.56,164.46,34265638
10/1/18 5:00,163.03,165.88,161.26,162.44,26407677
10/2/18 5:00,161.58,162.28,158.67,159.33,36030977
10/3/18 5:00,160,163.66,159.53,162.43,23109456
10/4/18 5:00,161.46,161.46,157.35,158.85,25739635
10/5/18 5:00,159.21,160.9,156.2,157.33,25744047
10/8/18 5:00,155.54,158.34,154.39,157.25,24045968
10/9/18 5:00,157.69,160.59,157.42,157.9,18844425
10/10/18 5:00,156.82,157.69,151.31,151.38,30609970
10/11/18 5:00,150.13,154.81,149.16,153.35,35338901
10/12/18 5:00,156.73,156.89,151.2998,153.74,25293492
10/15/18 5:00,153.32,155.57,152.55,153.52,15433521
10/16/18 5:00,155.4,159.46,155.01,158.78,19180095
10/17/18 5:00,159.56,160.49,157.95,159.42,17592003
10/18/18 5:00,158.51,158.66,153.28,154.92,21675084
10/19/18 5:00,155.86,157.35,153.55,154.05,19761347
10/22/18 5:00,154.76,157.34,154.46,154.78,15424658
10/23/18 5:00,151.22,154.77,150.85,154.39,19095032
10/24/18 5:00,154.28,154.65,145.6,146.04,27744597
10/25/18 5:00,147.73,152.21,147,150.95,22105696
10/26/18 5:00,145.82,149,143.8,145.37,31303341
10/29/18 5:00,148.5,148.83,139.03,142.09,31336784
10/30/18 5:00,139.935,146.64,139.7419,146.22,50528278
10/31/18 5:00,155,156.4,148.96,151.79,60101251
11/1/18 5:00,151.52,152.75,149.35,151.75,25640786
11/2/18 5:00,151.8,154.13,148.96,150.35,24703477
11/5/18 6:00,150.1,150.19,147.44,148.68,15969849
11/6/18 6:00,149.31,150.97,148,149.94,16667124
11/7/18 6:00,151.57,153.01,149.83,151.53,21877372
11/8/18 6:00,150.49,150.94,146.74,147.87,24145814
11/9/18 6:00,146.75,147.76,144.07,144.96,17326898
11/12/18 6:00,144.48,145.04,140.4899,141.55,18542123
11/13/18 6:00,142,144.88,141.62,142.16,15141710
11/14/18 6:00,143.7,145.58,141.55,144.22,22068384
11/15/18 6:00,142.33,144.84,140.83,143.85,30320280
11/16/18 6:00,141.07,141.77,137.77,139.53,37250560
11/19/18 6:00,137.61,137.75,131.21,131.55,44362729
11/20/18 6:00,127.03,134.1592,126.85,132.43,41939475
11/21/18 6:00,134.4,137.19,134.13,134.82,25469735
11/23/18 6:00,133.65,134.5,131.2551,131.73,11886128
11/26/18 6:00,133,137,132.78,136.38,24263640
11/27/18 6:00,135.75,136.6126,133.71,135,20750318
11/28/18 6:00,136.28,136.7899,131.85,136.76,29847505
11/29/18 6:00,135.92,139.99,135.66,138.68,24238713
11/30/18 6:00,138.26,140.966,137.36,140.61,25732577
12/3/18 6:00,143,143.6799,140.76,141.09,24819226
12/4/18 6:00,140.73,143.39,137.16,137.93,30307400
12/6/18 6:00,133.82,139.7,133.67,139.63,28218145
12/7/18 6:00,139.25,140.87,136.6566,137.42,21195460
12/10/18 6:00,139.6,143.05,139.01,141.85,26422173
12/11/18 6:00,143.88,143.88,141.1,142.08,20300349
12/12/18 6:00,143.08,147.19,142.51,144.5,23696936
12/13/18 6:00,145.57,145.85,143.19,145.01,18148610
12/14/18 6:00,143.34,146.01,142.51,144.06,21785820
12/17/18 6:00,143.08,144.92,138.42,140.19,24333959
12/18/18 6:00,141.08,145.93,139.8301,143.66,24709084
12/19/18 6:00,141.21,144.91,132.5,133.24,57404894
12/20/18 6:00,130.7,135.57,130,133.4,40297944
12/21/18 6:00,133.39,134.9,123.42,124.95,56901491
12/24/18 6:00,123.1,129.74,123.02,124.06,22066002
12/26/18 6:00,126,134.24,125.89,134.18,39723370
12/27/18 6:00,132.44,134.99,129.67,134.52,31202509
12/28/18 6:00,135.34,135.92,132.2,133.2,22627569
12/31/18 6:00,134.45,134.64,129.95,131.09,24625308
